season,celebrity_name,ballroom_partner,results,placement,week,judge_id,score
30,Amanda Kloots,Alan Bersten,4th Place,4,6,1,9.0
30,Amanda Kloots,Alan Bersten,4th Place,4,6,2,9.0
30,Amanda Kloots,Alan Bersten,4th Place,4,6,3,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,6,4,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,7,1,8.25
30,Amanda Kloots,Alan Bersten,4th Place,4,7,2,8.25
30,Amanda Kloots,Alan Bersten,4th Place,4,7,3,8.25
30,Amanda Kloots,Alan Bersten,4th Place,4,7,4,9.25
30,Amanda Kloots,Alan Bersten,4th Place,4,8,1,10.5
30,Amanda Kloots,Alan Bersten,4th Place,4,8,2,10.5
30,Amanda Kloots,Alan Bersten,4th Place,4,8,3,10.5
30,Amanda Kloots,Alan Bersten,4th Place,4,8,4,10.5
30,Amanda Kloots,Alan Bersten,4th Place,4,9,1,9.5
30,Amanda Kloots,Alan Bersten,4th Place,4,9,2,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,9,3,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,9,4,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,10,1,9.5
30,Amanda Kloots,Alan Bersten,4th Place,4,10,2,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,10,3,9.5
30,Amanda Kloots,Alan Bersten,4th Place,4,10,4,10.0
30,Amanda Kloots,Alan Bersten,4th Place,4,11,1,
30,Amanda Kloots,Alan Bersten,4th Place,4,11,2,
30,Amanda Kloots,Alan Bersten,4th Place,4,11,3,
30,Amanda Kloots,Alan Bersten,4th Place,4,11,4,
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,1,1,5.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,1,2,4.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,1,3,4.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,1,4,5.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,2,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,2,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,2,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,2,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,3,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,3,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,3,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,3,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,4,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,4,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,4,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,4,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,5,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,5,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,5,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,5,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,6,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,6,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,6,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,6,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,7,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,7,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,7,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,7,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,8,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,8,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,8,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,8,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,9,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,9,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,9,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,9,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,10,1,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,10,2,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,10,3,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,10,4,0.0
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,11,1,
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,11,2,
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,11,3,
31,Jason Lewis,Peta Murgatroyd,Eliminated Week 1,16,11,4,
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,1,1,6.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,1,2,5.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,1,3,5.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,1,4,5.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,2,1,5.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,2,2,6.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,2,3,5.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,2,4,5.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,3,1,6.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,3,2,6.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,3,3,6.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,3,4,6.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,4,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,4,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,4,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,4,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,5,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,5,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,5,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,5,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,6,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,6,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,6,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,6,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,7,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,7,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,7,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,7,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,8,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,8,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,8,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,8,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,9,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,9,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,9,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,9,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,10,1,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,10,2,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,10,3,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,10,4,0.0
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,11,1,
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,11,2,
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,11,3,
31,Cheryl Ladd,Louis van Amstel,Eliminated Week 3,14,11,4,
31,Selma Blair,Sasha Farber,Withdrew,12,1,1,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,1,2,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,1,3,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,1,4,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,2,1,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,2,2,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,2,3,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,2,4,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,3,1,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,3,2,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,3,3,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,3,4,7.0
31,Selma Blair,Sasha Farber,Withdrew,12,4,1,8.0
31,Selma Blair,Sasha Farber,Withdrew,12,4,2,8.0
31,Selma Blair,Sasha Farber,Withdrew,12,4,3,8.0
31,Selma Blair,Sasha Farber,Withdrew,12,4,4,8.0
31,Selma Blair,Sasha Farber,Withdrew,12,5,1,10.0
31,Selma Blair,Sasha Farber,Withdrew,12,5,2,10.0
31,Selma Blair,Sasha Farber,Withdrew,12,5,3,10.0
31,Selma Blair,Sasha Farber,Withdrew,12,5,4,10.0
31,Selma Blair,Sasha Farber,Withdrew,12,6,1,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,6,2,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,6,3,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,6,4,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,7,1,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,7,2,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,7,3,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,7,4,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,8,1,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,8,2,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,8,3,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,8,4,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,9,1,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,9,2,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,9,3,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,9,4,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,10,1,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,10,2,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,10,3,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,10,4,0.0
31,Selma Blair,Sasha Farber,Withdrew,12,11,1,
31,Selma Blair,Sasha Farber,Withdrew,12,11,2,
31,Selma Blair,Sasha Farber,Withdrew,12,11,3,
31,Selma Blair,Sasha Farber,Withdrew,12,11,4,
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,1,1,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,1,2,5.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,1,3,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,1,4,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,2,1,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,2,2,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,2,3,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,2,4,6.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,3,1,8.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,3,2,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,3,3,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,3,4,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,4,1,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,4,2,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,4,3,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,4,4,7.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,5,1,9.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,5,2,8.5
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,5,3,9.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,5,4,8.5
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,6,1,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,6,2,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,6,3,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,6,4,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,7,1,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,7,2,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,7,3,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,7,4,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,8,1,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,8,2,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,8,3,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,8,4,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,9,1,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,9,2,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,9,3,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,9,4,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,10,1,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,10,2,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,10,3,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,10,4,0.0
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,11,1,
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,11,2,
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,11,3,
31,Joseph Baena,Daniella Karagach,Eliminated Week 5,11,11,4,
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,1,1,5.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,1,2,5.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,1,3,5.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,1,4,6.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,2,1,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,2,2,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,2,3,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,2,4,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,3,1,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,3,2,6.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,3,3,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,3,4,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,4,1,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,4,2,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,4,3,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,4,4,7.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,5,1,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,5,2,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,5,3,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,5,4,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,6,1,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,6,2,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,6,3,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,6,4,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,7,1,10.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,7,2,9.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,7,3,10.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,7,4,10.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,8,1,9.25
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,8,2,10.25
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,8,3,9.25
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,8,4,10.25
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,9,1,8.5
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,9,2,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,9,3,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,9,4,8.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,10,1,0.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,10,2,0.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,10,3,0.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,10,4,0.0
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,11,1,
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,11,2,
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,11,3,
31,Trevor Donovan,Emma Slater,Eliminated Week 9,6,11,4,
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,1,1,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,1,2,6.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,1,3,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,1,4,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,2,1,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,2,2,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,2,3,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,2,4,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,3,1,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,3,2,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,3,3,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,3,4,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,4,1,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,4,2,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,4,3,7.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,4,4,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,5,1,8.125
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,5,2,8.125
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,5,3,8.625
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,5,4,8.625
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,6,1,9.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,6,2,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,6,3,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,6,4,9.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,7,1,9.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,7,2,8.5
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,7,3,9.5
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,7,4,9.5
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,8,1,10.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,8,2,9.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,8,3,10.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,8,4,10.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,9,1,9.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,9,2,8.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,9,3,9.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,9,4,8.5
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,10,1,0.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,10,2,0.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,10,3,0.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,10,4,0.0
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,11,1,
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,11,2,
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,11,3,
31,Daniel Durant,Britt Stewart,Eliminated Week 9,5,11,4,
31,Wayne Brady,Witney Carson,3rd Place,3,1,1,7.0
31,Wayne Brady,Witney Carson,3rd Place,3,1,2,7.0
31,Wayne Brady,Witney Carson,3rd Place,3,1,3,7.0
31,Wayne Brady,Witney Carson,3rd Place,3,1,4,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,2,1,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,2,2,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,2,3,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,2,4,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,3,1,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,3,2,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,3,3,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,3,4,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,4,1,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,4,2,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,4,3,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,4,4,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,5,1,10.125
31,Wayne Brady,Witney Carson,3rd Place,3,5,2,10.125
31,Wayne Brady,Witney Carson,3rd Place,3,5,3,10.125
31,Wayne Brady,Witney Carson,3rd Place,3,5,4,10.625
31,Wayne Brady,Witney Carson,3rd Place,3,6,1,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,6,2,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,6,3,8.0
31,Wayne Brady,Witney Carson,3rd Place,3,6,4,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,7,1,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,7,2,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,7,3,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,7,4,10.0
31,Wayne Brady,Witney Carson,3rd Place,3,8,1,11.25
31,Wayne Brady,Witney Carson,3rd Place,3,8,2,11.25
31,Wayne Brady,Witney Carson,3rd Place,3,8,3,11.25
31,Wayne Brady,Witney Carson,3rd Place,3,8,4,11.25
31,Wayne Brady,Witney Carson,3rd Place,3,9,1,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,9,2,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,9,3,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,9,4,9.0
31,Wayne Brady,Witney Carson,3rd Place,3,10,1,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,10,2,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,10,3,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,10,4,9.5
31,Wayne Brady,Witney Carson,3rd Place,3,11,1,
31,Wayne Brady,Witney Carson,3rd Place,3,11,2,
31,Wayne Brady,Witney Carson,3rd Place,3,11,3,
31,Wayne Brady,Witney Carson,3rd Place,3,11,4,
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,1,1,5.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,1,2,5.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,1,3,5.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,1,4,5.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,2,1,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,2,2,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,2,3,7.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,2,4,7.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,3,1,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,3,2,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,3,3,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,3,4,7.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,4,1,7.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,4,2,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,4,3,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,4,4,6.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,5,1,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,5,2,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,5,3,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,5,4,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,6,1,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,6,2,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,6,3,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,6,4,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,7,1,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,7,2,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,7,3,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,7,4,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,8,1,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,8,2,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,8,3,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,8,4,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,9,1,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,9,2,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,9,3,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,9,4,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,10,1,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,10,2,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,10,3,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,10,4,0.0
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,11,1,
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,11,2,
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,11,3,
31,Sam Champion,Cheryl Burke,Eliminated Week 4,13,11,4,
